"","id","fraction","phylum","HHW02","HHW03","HHW04","HHW05","HHW06","HHW07","HHW08","HHW10","HHW11","HHW13","HHW14","HHW15","HHW16","HHW18","HHW19","HHW21","HHW23","HHW24"
"4971","3fa03868a647c60d1beb61093f1e119c","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"4972","fa5af4e30ffe89af3fdffb89dc228a2b","sessile","Bacillariophyta",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"4973","3e0dc9d242219610d4dcee0c0f8cfa55","sessile","Basidiomycota",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"4974","7e4697bd2278820a19e606ec23285347","sessile","notAssigned",0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0
"4975","6d6ab6e30fdf1086d32186c7b962b4bb","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"4976","8dd664d4bed4fd3008d66042a9e8c599","sessile","Arthropoda",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"4977","5f3d1f4438d0fbdc6ffb416df8aba39b","sessile","Rhodophyta",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"4978","ba5459feacdbba68eaa18991863a5ce4","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"4979","ecc1b7d8b18e856b841942f964feb58d","sessile","Arthropoda",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"4980","89d5cf594039df1b55b4e884e4f38cdb","sessile","Bacillariophyta",0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"4981","b74db67d7770805c718448ccbd8b5d7a","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"4982","61b74d3476f6f51bf82ffa7920a54e2c","sessile","Rhodophyta",0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
"4983","f31a43e6bc37a5464cdee62576bad07d","sessile","Discosea",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"4984","a82fe115dab8474da2c162df11f8462f","sessile","Rhodophyta",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"4985","652e297c45ab58bd575516503d4cb13c","sessile","Rotifera",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"4986","594efd89103f02906e36218e5db463ab","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"4987","9433a922da491b33125357d5cad739d9","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"4988","d1ebfd3d71abc678aa0e5c589a35efde","sessile","Discosea",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"4989","ba1031614da548804647056e0f48fc0f","sessile","Oomycota",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"4990","f2882c6ef134c9091deb561305a87aad","sessile","Discosea",0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0
"4991","1e28577dff976e3add098e0b8dc102b5","sessile","Porifera",5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"4992","4dc9b66e21be06817821aff80b8ab91b","sessile","Discosea",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"4993","9c2a8008f9052d2772d06b451352ce7c","sessile","Oomycota",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"4994","b57e3e889a29ec6f645ccd78c7871c23","sessile","Bacillariophyta",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"4995","47918435ab856ee88be58b5aaa582a74","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"4996","4f1fcff451d77a617c78102407abc991","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"4997","5229ce6eeabd49bc5f63a82f84f14e60","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"4998","823fc2085a8a242f60713576476bed69","sessile","Rhodophyta",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"4999","e78f9db996153b5c31315bbcb6279b72","sessile","Bacillariophyta",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"5000","9cd7ea76f4378dd7ba39e4c2c8ea157c","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"5001","b11cf903ddf5c23d8204205a76127141","sessile","notAssigned",0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
"5002","e3aa141a8508b398d048feeea292bf5d","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"5003","9611ec5602e2ebd8f1d1ba291d681e9f","sessile","Evosea",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"5004","eab86888e6aebfd6034fa99522db7d90","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"5005","b6316f1308ff9ccdaff9d2241bf9556a","sessile","Porifera",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"5006","5dfb3d862cf7afb7423b450372d47a71","sessile","Bryozoa",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"5007","550fadfa78be36ab7b399c19e27766bb","sessile","Arthropoda",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"5008","48fd055458258e93024b4dfdbde07a58","sessile","Arthropoda",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"5009","6837cc6bf2c22f414e385b9ea481f87e","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"5010","3cd82fe7ea6fe1e5bf3674b853d9149f","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"5011","0237274f84eaffb37dbcd1f8e0acb9bc","sessile","Arthropoda",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"5012","c9c1eaac5a421b375990b93367e40aef","sessile","Rhodophyta",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"5013","bbf71e95d0793713ab6dcc38fef8088a","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"5014","da47b5aa31e04e6d8595b8e9e2d95b8c","sessile","Discosea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"5015","ecc3a10e5af2f1aaa701c9970f776fa6","sessile","Basidiomycota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"5016","c31342dccd9b1d5b635b59deb7d4631b","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"5017","7983ab5299172ccfbe92e6f90f72ba02","sessile","Sipuncula",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"5018","76b1c4bf61f81241f83a9a3285d6a124","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"5019","5a621efab765b0d64b21468b2246e29f","sessile","Bacillariophyta",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"5020","48ecc562baeb0f94755ce7017c1440c4","sessile","notAssigned",0,0,5,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0
"5021","843df903b4aeaef88b4ca2d4df446a04","sessile","Bacillariophyta",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"5022","95c0983624b602e9f5e1de662cfa6649","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"5023","a0d0f3b826b09e3a5177ae09f2089c26","sessile","Annelida",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"5024","5227d94c16d4996e58cc97a0379df2d4","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"5025","9a1a312e49c6c935cbb11db45d5db8ce","sessile","Bacillariophyta",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0
"5026","0a8125fd18f787dfa7460da73434f95f","sessile","notAssigned",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"5027","2c27a103d9810470784fe30af2ee81ae","sessile","Arthropoda",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"5028","0ae6d813947047b282fd36c3a5ae3d22","sessile","notAssigned",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"5029","bf8da777b58c9a051ad0ea4b6c0ae203","sessile","notAssigned",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"5030","9cf96ea75fcfed0faf50fee3b3930d02","sessile","Bacillariophyta",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"5031","2c4b29cb022a167821e73c457fd74ce2","sessile","Cnidaria",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"5032","b47523d37388a459a162f5539a8b2233","sessile","Discosea",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"5033","45ab6962e50b0563793b9adacda6d95f","sessile","Rotifera",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"5034","66be7cfe3a7d6190b6514725ef2268b2","sessile","Oomycota",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"5035","f52ac823522af160830c03be6342a32c","sessile","notAssigned",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"5036","93ad6b70e01266bcfa1067898dd2191f","sessile","notAssigned",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"5037","3f28f2824050408b975cac9074107021","sessile","Mollusca",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"5038","29f8ef5c357beeda7cb1ad93c7a61ec6","sessile","notAssigned",0,0,3,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0
"5039","7c786c8f1aa6b75b5f6d999ac1c020a9","sessile","Bacillariophyta",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"5040","edfd405a53036b16015f816d418f382d","sessile","Bacillariophyta",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"5041","ca7898f850cebde53ecbc129a0322afd","sessile","Bacillariophyta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"5042","9159a7c157b1f38f9897550645894be9","sessile","notAssigned",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"5043","6e936edfd26127d1a30b62d7ac629b3e","sessile","notAssigned",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"5044","01281ac3df4a87b9a0ba36f6cdcd9b62","sessile","notAssigned",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"5045","5488628fc270ea6d5c27555dfdd64793","sessile","Echinodermata",0,0,8,0,5,20,0,0,0,0,0,4,0,0,7,0,55,8
"5046","bdaa389a2796348b08149a7bd3de841b","sessile","Cnidaria",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"5047","c6d7fb88e8206ce76b1d05c68b364b3d","sessile","Bacillariophyta",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"5048","0f2577a0ea370a533c795988b0491fe3","sessile","Mollusca",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"5049","b55121ef8335887b0d7b4e6a1446e9a6","sessile","notAssigned",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"5050","43f3902acf63c08c3f3804c128c9f5d3","sessile","Bacillariophyta",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"5051","f37db65b6495045fd35ab1f6fdf1d3af","sessile","Rhodophyta",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"5052","330b9727f1fa5b3232a72e8dcdd65879","sessile","notAssigned",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"5053","c20f4415e05f93bd0f96e2798d59fd72","sessile","notAssigned",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"5054","2443f709d2bed188e95a5346cebfce31","sessile","notAssigned",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"5055","81b1f2c8315a0874e5efa8a495fe9872","sessile","Rhodophyta",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"5056","c65fa4659d0fb4b0f66d01c595285a45","sessile","notAssigned",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"5057","bdffa4aaeeae32865a4ad94c644f15db","sessile","notAssigned",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5058","7e7234052893800b75df748c2985b3f9","sessile","Mollusca",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5059","1247d3876b8f4c6ed65524680032c4d5","sessile","Rhodophyta",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5060","df5f1e4e3c5a09ff9a2251809c25484c","sessile","notAssigned",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5061","46ffa678062c40017458008309142a9c","sessile","notAssigned",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5062","fcfd7ff99e93f812f257845b04fe5f15","sessile","Arthropoda",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5063","41683d1268372a8f203f13b742c65a21","sessile","notAssigned",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5064","8e590e206202a09382ce307299677ae3","sessile","Bacillariophyta",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5065","689539d73d8a14379b08950fdba94083","sessile","notAssigned",0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"5066","91b0d60dc8e4ceab510a5d5ec119e484","sessile","Bacillariophyta",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5067","97abc7eea59b1a8aa2c7a7f768f79a25","sessile","Bacillariophyta",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5068","04eb56adc7afa9d551a4069cf21d0846","sessile","notAssigned",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5069","70238dcaa8c534b6610eb7218351368b","sessile","notAssigned",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5070","a0b2881d52cc3a364a835ebbe65b7f6a","sessile","Bigyra",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"5071","8f52e7d14d5452698fbb802407fde759","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"5072","0f6da19163cbfb2e2c05c586803b6bfa","sessile","notAssigned",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,12,38
"5073","42aaac347cd85dd96e00ca4fee33618b","sessile","Annelida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"5074","ba593dad7e60016b61e845e33abe1b82","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"5075","65abc037fab488ba212a4d7241c73406","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"5076","f656f7b6c38403681680760e886d5abb","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"5077","41d91aae652e934101d6749b799d2dc8","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"5078","7d01b65a61d16c771c6e81408f318a2a","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"5079","c651b6f3de143a8b09220e8385535b81","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"5080","1670a8abef88319d4f9ba1d2ac942c89","sessile","Rhodophyta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"5081","cf9b9d2c38c07e419910818512f76d67","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"5082","844acbc2e792c1588756452e33d134cb","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"5083","0ca33c0513203cc1ae3fe9bd745dfbcc","sessile","Mollusca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"5084","d9d1e0efce1d27cb2fca69c1b1ce5108","sessile","Basidiomycota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"5085","a2f97efaa07ce6d96930c02ef03e0007","sessile","Bigyra",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"5086","05a545091b6561532b1f419d9dc87199","sessile","Annelida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"5087","b2be435744f728ba9cd8af658bee199f","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"5088","4258b347a26acbc8c03c6b33747f71eb","sessile","Discosea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"5089","c5e969db424c4b7445198d6726df0b11","sessile","Mollusca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"5090","6c15e6fb7e7a6ac91daab970886f2bdf","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"5091","7d03f3a4f59795fadff00b2af6f40642","sessile","notAssigned",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5092","144224c6218b9ef99bcc58ffc99ef80c","sessile","Discosea",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5093","7ceb343171bfe515a4e258848b42328b","sessile","Bacillariophyta",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5094","02dbccb0410d4933b6a63aed1094546f","sessile","Rhodophyta",3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"5095","3523405914df033632bacbc9c68689c8","sessile","Arthropoda",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5096","62dd54bb97be8311e803f1ade9378f3b","sessile","notAssigned",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5097","362a96cfc6c09ea39a958bb961892f9f","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"5098","cf29d6b1263f51929d06f7b4dd1a18b4","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"5099","9578cfb728c9c24114b82aba2013ff63","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"5100","ed98d793f0b065297c714e134116f522","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"5101","ce8d0ec8f0f130b8666a1b6840a4e8ad","sessile","Mollusca",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"5102","2be482623f74d1d4b53a5e05571e60b3","sessile","Discosea",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"5103","bad6c6bf55f4beb0ec91e7a8808dc992","sessile","Rhodophyta",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"5104","6edcb4e61450b694b7e5d15fb0c7cb0b","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"5105","39ea129c9441d142b70766fdaf85cbba","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"5106","59b0943cc89bf976dbb7983506d9dbe8","sessile","Arthropoda",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"5107","6bad9ef6950147c64a9376c5d75d7ef3","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"5108","9f709079bf37c61d467e4929a11eab94","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"5109","b0a235cc08e6a6b7acc1c14ce3920653","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"5110","4e76d5c534db8679bb563ff1ee790fe4","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"5111","a0554bbf91822b26b31a95881b2a3cd8","sessile","Nematoda",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"5112","af1548ab2ada98533aba63575e2d7284","sessile","Annelida",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"5113","41657ad334320f3472d2b48a077dc0e0","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"5114","f64eebf308e5b7486bbc0ff608487b1a","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"5115","e995ce14c749c6d0ca3d161601ce98b8","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"5116","de9567afd8a04249132d6863f34d1cd4","sessile","Bryozoa",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"5117","e614f0d92da937d99f670e563f83c3fe","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,227,0,37,0,0,0,0,0
"5118","03c0f8c65eee316524648da32882e8dd","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"5119","1b8110f5deb94486159fc584d1ddafb9","sessile","notAssigned",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"5120","b3718e73c14037e36d1cb81bfedfe0ce","sessile","notAssigned",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"5121","8b6f9bdab1f9cb9f1bb5dc2b53ec0b0a","sessile","notAssigned",0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0
"5122","650ba15f1f7d167aa3b03d4be959da95","sessile","Rhodophyta",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"5123","4b51ef4f7adb4d6330fd4c7c7d4e4a3a","sessile","Cnidaria",0,37,8,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0
"5124","d3d18754e48268998cfcc1990a7486de","sessile","Arthropoda",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"5125","40e088af82128a20e5c91c72c0dbceca","sessile","Rhodophyta",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"5126","2347189d74fd7aff9eb04671e3669d78","sessile","Arthropoda",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"5127","9b455d09e6b395c9635ec390ddbc4c53","sessile","notAssigned",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"5128","29bceaad49413976e6fef0e9209a7a1e","sessile","notAssigned",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"5129","891231dcb433492b3e0b02e7b164d549","sessile","Discosea",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"5130","241fd7416897c400468d12733ef1ce07","sessile","notAssigned",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"5131","36ac4ff89eab0538c36cd6553768518b","sessile","Arthropoda",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"5132","2114cfc714428d01e587e16ebaa27280","sessile","Basidiomycota",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"5133","1a3a6ef647c682dac0d04502b618ee52","sessile","Mollusca",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"5134","bd0e9bbe1c9dd3e62c323f74eb086a36","sessile","notAssigned",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"5135","ccf90fe0cba39b78182246d112bd9885","sessile","notAssigned",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"5136","5a13cf98accaf21d51768ab75e441bba","sessile","Rhodophyta",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"5137","123c7a32b5d1570dbe82604f3090e89c","sessile","notAssigned",0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"5138","52bc9dd321f4759e3b872b97ce726b5e","sessile","Zoopagomycota",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5139","c3dd43143459d4d7d1a4776f732b9f88","sessile","notAssigned",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5140","6fdef42246e83c3d4b61d1c098d6bfe9","sessile","Arthropoda",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5141","bda121b665c7fb2f9d749959e18f4944","sessile","notAssigned",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5142","cb9d8875454519ed40cf2a587b3d1f51","sessile","Nematoda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"5143","7fae2825a7af850097716c2a0865472d","sessile","Bacillariophyta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"5144","36b1b7bc99055aa26f2efd6f647e2ffc","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"5145","3cb6052eca077937386400c11acadbc9","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"5146","6eaaf0df3a094277a73876eec018ee6f","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"5147","6836483e0d5eadec0bb5e49b532dea65","sessile","Oomycota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"5148","fcb27733673213b62fc34cf6b2451e8e","sessile","Porifera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"5149","82eac577250100451b07aab29dfe0c41","sessile","Porifera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"5150","d663d0b6bdcd5fc3c361f8c535db60b4","sessile","Cnidaria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"5151","1208a80cfcf46e11ae3b473c9f0deffb","sessile","notAssigned",0,0,0,0,0,0,30,0,0,0,0,0,0,0,3,0,0,0
"5152","a0fbfd03de983a38f372fc81f76e2485","sessile","notAssigned",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5153","fd17f43ffcc86bbae65f05baabf5529f","sessile","notAssigned",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5154","d72e0389363066902e9fe4407a7aa784","sessile","notAssigned",0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0
"5155","734340e3abbb7e0209af6ae9dc567bb0","sessile","Cnidaria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"5156","15b4715bbf63095df0ed1a4b6c9cbd12","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"5157","50d546e53a6ae39d329540bbace408a1","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0
"5158","5e314d04a2e8275e938464f6c501a73f","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"5159","855d89d1b1fd9c056dd8eb6c92b8ae1b","sessile","Rhodophyta",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"5160","0292a1aaa62687882d42447d1efd99fe","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"5161","0831b2935005f98b80c54732c8590722","sessile","notAssigned",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
